text,label
basins,neutral
parkway,neutral
madeira,neutral
players,neutral
kant,neutral
marissa,neutral
inscription,neutral
goodnight,neutral
ribbon,neutral
airlines,neutral
romani,neutral
coaches,neutral
zoom,neutral
romanized,neutral
cao,neutral
rna,neutral
traditional,neutral
synagogue,neutral
improvements,neutral
clarkson,neutral
mobility,neutral
jury,neutral
champions,neutral
novelist,neutral
critical,neutral
donor,neutral
argentine,neutral
expenditure,neutral
championship,neutral
eight,neutral
state,neutral
resigned,neutral
marina,neutral
dickinson,neutral
shrugged,neutral
quaker,neutral
catholicism,neutral
cinemas,neutral
vi,neutral
prelude,neutral
landfill,neutral
videos,neutral
tb,neutral
gulp,neutral
lilly,neutral
atkins,neutral
atp,neutral
hodgson,neutral
solo,neutral
breasts,neutral
sunday,neutral
vhs,neutral
postponed,neutral
supplier,neutral
vc,neutral
drawers,neutral
critique,neutral
airfield,neutral
cancer,neutral
huntsville,neutral
delhi,neutral
hague,neutral
rahman,neutral
barron,neutral
tribute,neutral
chemistry,neutral
roach,neutral
fitzgerald,neutral
win,neutral
robyn,neutral
isabel,neutral
mmm,neutral
reserves,neutral
village,neutral
tasmania,neutral
ranges,neutral
americas,neutral
tap,neutral
revue,neutral
cast,neutral
clinics,neutral
duets,neutral
wednesday,neutral
goats,neutral
oregon,neutral
athlete,neutral
newcastle,neutral
romanesque,neutral
sang,neutral
cantata,neutral
innings,neutral
scored,neutral
gus,neutral
salford,neutral
gaza,neutral
marlborough,neutral
councillors,neutral
picks,neutral
saloon,neutral
acts,neutral
cylinders,neutral
sites,neutral
ernesto,neutral
fairfax,neutral
noun,neutral
alike,neutral
ramos,neutral
cameras,neutral
recordings,neutral
kickoff,neutral
din,neutral
runs,neutral
improving,neutral
costello,neutral
inactivated,neutral
papers,neutral
blush,neutral
shows,neutral
participants,neutral
photography,neutral
corner,neutral
rehearsals,neutral
indoors,neutral
mandolin,neutral
seasons,neutral
alaska,neutral
expedition,neutral
baylor,neutral
exceptions,neutral
aerial,neutral
individual,neutral
lgbt,neutral
hydra,neutral
discount,neutral
sour,neutral
devices,neutral
hooves,neutral
campaign,neutral
evidently,neutral
dartmouth,neutral
seventies,neutral
regulars,neutral
boxing,neutral
immigration,neutral
nationals,neutral
commentaries,neutral
buckingham,neutral
interfered,neutral
germany,neutral
chorus,neutral
four,neutral
hayes,neutral
point,neutral
soc,neutral
downhill,neutral
podcast,neutral
bowled,neutral
oceans,neutral
amplifier,neutral
ten,neutral
goalscorer,neutral
republished,neutral
nine,neutral
ezra,neutral
essendon,neutral
shillings,neutral
nedra,neutral
ono,neutral
exhibits,neutral
redistribution,neutral
inscriptions,neutral
evangelical,neutral
civilian,neutral
litre,neutral
democratic,neutral
pbs,neutral
vowels,neutral
six,neutral
hansen,neutral
restored,neutral
punches,neutral
beverly,neutral
mcintyre,neutral
remarks,neutral
finishes,neutral
penang,neutral
twenty,neutral
miniatures,neutral
snooker,neutral
entry,neutral
innsbruck,neutral
baku,neutral
manual,neutral
chart,neutral
portion,neutral
schultz,neutral
arrangements,neutral
england,neutral
previously,neutral
feminism,neutral
elves,neutral
metres,neutral
teamed,neutral
dubois,neutral
americans,neutral
doubles,neutral
upstream,neutral
cited,neutral
byrne,neutral
american,neutral
shave,neutral
car,neutral
quay,neutral
ecuador,neutral
schubert,neutral
qualifiers,neutral
harta,neutral
aviation,neutral
cello,neutral
ahl,neutral
errors,neutral
top,neutral
dirk,neutral
contribution,neutral
guitar,neutral
goal,neutral
serena,neutral
apostolic,neutral
unix,neutral
services,neutral
quote,neutral
rang,neutral
juvenile,neutral
conclusion,neutral
fuck,anger
libraries,neutral
discs,neutral
season,neutral
author,neutral
counsel,neutral
perspectives,neutral
turner,neutral
passengers,neutral
elgin,neutral
library,neutral
bell,neutral
mccain,neutral
introduction,neutral
cbn,neutral
ferrari,neutral
brook,neutral
winger,neutral
bulgarian,neutral
vols,neutral
obtained,neutral
rappers,neutral
meredith,neutral
arrows,neutral
scenarios,neutral
replies,neutral
adults,neutral
row,neutral
premiership,neutral
folks,neutral
malaria,neutral
armament,neutral
junctions,neutral
marriages,neutral
organisations,neutral
graph,neutral
kam,neutral
flotilla,neutral
vaughan,neutral
commerce,neutral
bosch,neutral
rivera,neutral
former,neutral
smashwords,neutral
journalism,neutral
copies,neutral
synthesizers,neutral
likewise,neutral
either,neutral
valle,neutral
comprehensive,neutral
hall,neutral
thrust,neutral
achieved,neutral
soon,neutral
club,neutral
yan,neutral
bibliography,neutral
denton,neutral
friday,neutral
groundwater,neutral
martina,neutral
casualties,sadness
encore,neutral
angola,neutral
alonso,neutral
charlton,neutral
nazareth,neutral
rural,neutral
california,neutral
strings,neutral
electors,neutral
czechoslovakia,neutral
mathematics,neutral
pronouns,neutral
bollywood,neutral
naples,neutral
rally,happy
lima,neutral
bowing,love
peat,neutral
kate,neutral
data,neutral
passions,happy
producers,neutral
paz,neutral
bowman,neutral
paraguay,neutral
hussain,neutral
clicks,neutral
stil,neutral
sigh,sadness
interchange,neutral
thursday,neutral
perrin,neutral
postage,neutral
tribe,neutral
democrat,neutral
faults,neutral
retrospective,neutral
critic,neutral
roanoke,neutral
zulu,neutral
rosario,neutral
compilations,neutral
national,neutral
et,neutral
ellington,neutral
published,neutral
vanuatu,neutral
ultimately,neutral
addison,neutral
programme,neutral
women,neutral
candidates,neutral
indicates,neutral
chapter,neutral
inclusive,neutral
cerro,neutral
calculated,neutral
scores,neutral
orchards,neutral
lightweight,neutral
site,neutral
reference,neutral
reptiles,neutral
twinkle,neutral
conferences,neutral
sire,neutral
ahmedabad,neutral
title,neutral
boon,neutral
internet,neutral
conference,neutral
neighbourhoods,neutral
compiled,neutral
cicero,neutral
burlington,neutral
formats,neutral
lucknow,neutral
serbs,neutral
beijing,neutral
penalties,fear
outputs,neutral
dance,neutral
reasonably,neutral
format,neutral
novels,neutral
reese,neutral
districts,neutral
nair,neutral
wicket,neutral
republican,neutral
biographies,neutral
gymnastics,neutral
entertainment,neutral
repealed,neutral
malayalam,neutral
wrestlers,neutral
hanson,neutral
concluded,neutral
interactive,neutral
algebra,neutral
consensus,neutral
clinched,neutral
horses,neutral
humanities,neutral
runoff,neutral
subscription,neutral
workshops,neutral
interior,neutral
velvet,neutral
hubbard,neutral
memorabilia,neutral
laguna,neutral
emily,neutral
sports,neutral
savanna,neutral
salvador,neutral
jax,neutral
embroidery,neutral
heats,neutral
motorola,neutral
yells,anger
phillips,neutral
jen,neutral
wiley,neutral
chronological,neutral
maximum,neutral
spain,neutral
gives,neutral
sikhs,neutral
lo,neutral
hills,neutral
polynomials,neutral
fishermen,neutral
reproduction,neutral
medallist,neutral
mackay,neutral
pair,neutral
saturday,neutral
ivy,neutral
dissertation,neutral
transgender,neutral
massif,neutral
follows,neutral
backstage,neutral
trafford,neutral
nichols,neutral
offensive,neutral
rihanna,neutral
resources,neutral
resort,neutral
baker,neutral
turin,neutral
trades,neutral
aquino,neutral
3rd,neutral
anastasia,neutral
taunton,neutral
hoffman,neutral
acton,neutral
boats,neutral
mornings,neutral
puebla,neutral
argentina,neutral
shrine,neutral
therefore,neutral
positive,happy
toronto,neutral
christians,neutral
violin,neutral
fastest,neutral
hamlets,neutral
ho,neutral
luton,neutral
intersections,neutral
contestants,neutral
ankara,neutral
qualified,neutral
richardson,neutral
educator,neutral
rabbi,neutral
trails,neutral
gibraltar,neutral
states,neutral
violinist,neutral
tx,neutral
scoring,neutral
sets,neutral
christchurch,neutral
candidate,neutral
herrera,neutral
available,neutral
exits,neutral
belize,neutral
wickets,neutral
end,neutral
tango,neutral
bye,neutral
party,neutral
percussion,neutral
cruz,neutral
annals,neutral
tomorrow,neutral
montreal,neutral
conclusions,neutral
congress,neutral
saskatoon,neutral
net,neutral
cavalier,neutral
meetings,neutral
titles,neutral
up,neutral
provided,neutral
supplement,neutral
lost,neutral
pe,neutral
saskatchewan,neutral
xvi,neutral
franks,neutral
performers,neutral
diving,neutral
zu,neutral
showtime,neutral
xiv,neutral
islands,neutral
visa,neutral
olympian,neutral
congregations,neutral
period,neutral
pronunciation,neutral
conditional,neutral
handel,neutral
reigns,neutral
brentford,neutral
ireland,neutral
parties,neutral
nasty,anger
included,neutral
pregnancy,neutral
goals,neutral
manila,neutral
wimbledon,neutral
references,neutral
inhabitants,neutral
kanye,neutral
monthly,neutral
confluence,neutral
mixed,neutral
samples,neutral
whichever,neutral
centres,neutral
tabitha,neutral
foods,neutral
fishing,neutral
athletes,neutral
gaa,neutral
lissa,neutral
pang,neutral
october,neutral
jul,neutral
hierarchy,neutral
countryside,neutral
carriages,neutral
reissue,neutral
barrington,neutral
establishments,neutral
lp,neutral
appearances,neutral
derivative,neutral
greenwood,neutral
viaduct,neutral
equipment,neutral
men,neutral
liberal,neutral
totals,neutral
budgets,neutral
binoculars,neutral
olson,neutral
philippine,neutral
election,neutral
finale,neutral
pacific,neutral
united,neutral
map,neutral
characters,neutral
fifth,neutral
woodland,neutral
juventus,neutral
umpire,neutral
delaney,neutral
finch,neutral
european,neutral
ang,neutral
xv,neutral
artists,neutral
lyricist,neutral
assumes,neutral
glider,neutral
transcription,neutral
maritime,neutral
bold,neutral
ensembles,neutral
winnipeg,neutral
gareth,neutral
classification,neutral
lim,neutral
fifty,neutral
libertarian,neutral
kemp,neutral
coinage,neutral
online,neutral
frigates,neutral
tko,neutral
resorts,neutral
swansea,neutral
manufacturer,neutral
aria,neutral
variance,neutral
ortiz,neutral
drama,neutral
tributaries,neutral
quakers,neutral
november,neutral
topography,neutral
princeton,neutral
boys,neutral
lea,neutral
poll,neutral
withdrawal,neutral
objection,neutral
mayfair,neutral
information,neutral
attractions,neutral
jones,neutral
storylines,neutral
log,neutral
saxophone,neutral
june,neutral
lacy,neutral
quran,neutral
cd,neutral
cochran,neutral
basketball,neutral
arte,neutral
drums,neutral
however,neutral
events,neutral
cambridge,neutral
linnaeus,neutral
extinct,neutral
literature,neutral
gershwin,neutral
penelope,neutral
gap,neutral
archipelago,neutral
ljubljana,neutral
middleweight,neutral
superintendent,neutral
labour,neutral
flourish,happy
salaries,neutral
strikeouts,neutral
locomotives,neutral
books,neutral
australian,neutral
cemetery,neutral
adult,neutral
billie,neutral
fox,neutral
tv,neutral
courses,neutral
rematch,neutral
dancers,neutral
elections,neutral
munro,neutral
concepcion,neutral
southampton,neutral
tq,neutral
rookie,neutral
arroyo,neutral
fortunately,happy
chronology,neutral
thump,neutral
nowadays,neutral
rivers,neutral
sixty,neutral
senate,neutral
fees,neutral
beaches,neutral
youth,neutral
affairs,neutral
volume,neutral
hardware,neutral
film,neutral
rowe,neutral
highways,neutral
differential,neutral
onboard,neutral
musicians,neutral
indeed,neutral
thou,neutral
territory,neutral
estonia,neutral
tribal,neutral
robbie,neutral
station,neutral
similarly,neutral
unmarried,neutral
leipzig,neutral
decoration,neutral
waterfall,neutral
but,neutral
ratings,neutral
kolkata,neutral
carpets,neutral
concludes,neutral
whitehall,neutral
alternate,neutral
teaming,neutral
fifa,neutral
wallis,neutral
interview,neutral
edition,neutral
compliant,neutral
amp,neutral
unions,neutral
officials,neutral
kiev,neutral
achievement,happy
helicopters,neutral
zurich,neutral
valves,neutral
stats,neutral
pennsylvania,neutral
panchayat,neutral
scranton,neutral
provincial,neutral
bouts,neutral
sikh,neutral
quarrel,anger
researches,neutral
substitution,neutral
reproduced,neutral
media,neutral
roles,neutral
bach,neutral
roundabout,neutral
garion,neutral
intermediate,neutral
bronze,neutral
nicholson,neutral
medals,neutral
artist,neutral
repeal,neutral
livingston,neutral
westbound,neutral
thereby,neutral
assume,neutral
kilometers,neutral
handgun,neutral
weekends,neutral
brant,neutral
retirement,neutral
ministers,neutral
johor,neutral
masjid,neutral
amateurs,neutral
yunnan,neutral
collaborated,neutral
seeded,neutral
variations,neutral
votes,neutral
admiralty,neutral
taliban,neutral
surfaces,neutral
stamford,neutral
twitter,neutral
martins,neutral
least,neutral
canada,neutral
timber,neutral
equal,neutral
timor,neutral
roads,neutral
part,neutral
tianjin,neutral
formula,neutral
blackpool,neutral
readers,neutral
dhaka,neutral
royalties,neutral
schumacher,neutral
swiss,neutral
girls,neutral
websites,neutral
buckinghamshire,neutral
vocals,neutral
golf,neutral
assuming,neutral
reprint,neutral
forty,neutral
benfica,neutral
pa,neutral
giggles,happy
vinyl,neutral
tied,neutral
nation,neutral
kingston,neutral
pam,neutral
newspaper,neutral
secondary,neutral
qb,neutral
zone,neutral
ign,neutral
clubs,neutral
jase,neutral
further,neutral
carlisle,neutral
tyres,neutral
signifies,neutral
total,neutral
barangay,neutral
road,neutral
greenland,neutral
historian,neutral
ashe,neutral
preface,neutral
amplifiers,neutral
reprinted,neutral
guantanamo,neutral
actress,neutral
adele,neutral
budget,neutral
aerodrome,neutral
calculating,neutral
windmill,neutral
jersey,neutral
joyah,neutral
honours,happy
remixes,neutral
victories,happy
inmates,neutral
townland,neutral
hitler,neutral
hum,neutral
polgara,neutral
arsenal,neutral
waltz,neutral
barnsley,neutral
affirmative,neutral
bermuda,neutral
rapper,neutral
juveniles,neutral
films,neutral
lotus,neutral
sabah,neutral
confederate,neutral
wagner,neutral
crusaders,neutral
yugoslavia,neutral
est,neutral
ocean,neutral
kilometres,neutral
molly,neutral
functions,neutral
haggard,neutral
resignation,neutral
plato,neutral
duffy,neutral
mike,neutral
reckon,neutral
drivers,neutral
manufacturers,neutral
matrices,neutral
carmen,neutral
syria,neutral
disposition,neutral
independent,neutral
distributions,neutral
gage,neutral
pga,neutral
candidacy,neutral
spartans,neutral
country,neutral
single,neutral
york,neutral
azerbaijan,neutral
grunt,neutral
burma,neutral
ninety,neutral
audio,neutral
compulsory,neutral
macedonia,neutral
hadley,neutral
route,neutral
nations,neutral
hostel,neutral
thirty,neutral
boeing,neutral
overture,neutral
downstream,neutral
uzbekistan,neutral
cemeteries,neutral
existing,neutral
communes,neutral
corbett,neutral
instead,neutral
accessibility,neutral
watershed,neutral
nora,neutral
column,neutral
ninth,neutral
births,neutral
ot,neutral
consolation,neutral
substitute,neutral
conclude,neutral
jewelry,neutral
nasa,neutral
hopkins,neutral
issn,neutral
verbs,neutral
reservation,neutral
interception,neutral
cbs,neutral
final,neutral
key,neutral
equestrian,neutral
winkler,neutral
cartwright,neutral
digital,neutral
theorem,neutral
fares,neutral
columnist,neutral
glaciers,neutral
belgrade,neutral
bjp,neutral
countries,neutral
abstracts,neutral
later,neutral
bulgaria,neutral
monaco,neutral
evenings,neutral
php,neutral
nhl,neutral
musically,neutral
punt,neutral
aboard,neutral
year,neutral
riga,neutral
constituency,neutral
wilderness,neutral
postseason,neutral
britain,neutral
isbn,neutral
cabinet,neutral
middleton,neutral
updated,neutral
cameroon,neutral
semifinals,neutral
still,neutral
vanish,neutral
madrid,neutral
apartheid,neutral
arenas,neutral
summary,neutral
refrain,neutral
races,neutral
third,neutral
karachi,neutral
joshi,neutral
bass,neutral
forte,neutral
draw,neutral
applause,neutral
cds,neutral
hardin,neutral
buchanan,neutral
lancashire,neutral
pendleton,neutral
motorsport,neutral
confederates,neutral
bwv,neutral
coins,neutral
tribes,neutral
fishes,neutral
wolfe,neutral
payton,neutral
zones,neutral
touchdowns,neutral
runners,neutral
quarterfinals,neutral
race,neutral
professional,neutral
sacramento,neutral
tenth,neutral
memoirs,neutral
chile,neutral
pond,neutral
fcc,neutral
belfast,neutral
villages,neutral
tonga,neutral
sourced,neutral
electronics,neutral
currency,neutral
stadium,neutral
venerable,happy
sources,neutral
plantations,neutral
qualifier,neutral
sport,neutral
volumes,neutral
